sales,email,rfm
670,0,0.2913828631499442
650,1,0.23607461390091705
720,1,0.18218486630521705
740,1,0.3888376653167297
680,1,0.33193444999009003
470,0,0.1707637271587973
800,0,0.42522090905025334
780,1,0.3295368343862965
630,0,0.20133716576174127
600,0,0.1468060730098636
750,0,0.44665233994796927
560,1,0.16105563160843306
810,0,0.340742569331179
660,1,0.10564046411751074
730,1,0.4567845749805808
630,0,0.1740298862649293
770,1,0.423640486892837
610,0,0.07544123091599306
660,1,0.25095397120095564
710,1,0.20062599325065714
730,1,0.46176900403215404
760,0,0.375024812911999
630,0,0.6206819528484707
820,1,0.48884027139636443
720,0,0.25658620318581005
580,0,0.1729288382510296
640,1,0.19724374392013436
560,0,0.11347327025782546
550,0,0.18874174214836806
660,1,0.4047393128560003
580,0,0.4346841836700761
570,1,0.40440712261552886
650,1,0.20719354746802315
690,0,0.4303691431205822
620,0,0.28415828947274147
670,1,0.23089763440740543
600,0,0.49864271283785744
760,0,0.2853300305904592
910,1,0.4294605077412832
560,0,0.15479547619178247
690,0,0.24756545007765685
790,0,0.2950142155510389
920,1,0.4559341627270479
520,1,0.31051043352297386
730,1,0.34190345151263773
880,0,0.3970335687140572
620,1,0.13905877066991643
820,1,0.49001920246214076
1050,1,0.7309554013564519
740,1,0.3430961370141175
630,1,0.2479036490217038
590,0,0.24438440992531366
580,1,0.2219494436540085
680,1,0.21507160950553414
680,0,0.24893138431813078
670,0,0.4408098784366006
770,1,0.2546275949116825
820,0,0.260421837410534
770,0,0.3048927511517134
820,0,0.4721555533836634
730,1,0.35588482334060334
600,1,0.17692188868885314
710,0,0.5385957058662253
730,1,0.2983387483055298
750,0,0.21744849585466763
380,0,0.019076536463313826
670,0,0.19444801636473125
790,0,0.2885453864779313
770,1,0.39531118222512684
620,0,0.18044485335497323
650,0,0.11957822801582435
720,1,0.3828421942821462
510,0,0.2469481079069764
710,0,0.3347157569551375
430,1,0.14750077473805018
670,1,0.34393476664537953
540,0,0.2430962827434117
640,1,0.2604802733609316
650,0,0.18109641851262148
620,0,0.1650925740493466
800,0,0.40815011549819774
820,1,0.2959199180171367
600,1,0.130055208722149
650,0,0.2808389976264678
690,0,0.26899165796069147
750,1,0.32932341520145236
670,1,0.1526962675615815
720,0,0.4136427879343164
680,1,0.36402984023299484
640,1,0.27353745219348224
630,1,0.31079274905662974
720,1,0.3348082361709128
730,0,0.406024654610815
690,0,0.4066714454748616
720,1,0.22255405674281498
720,0,0.21037846693894788
550,0,0.09094459231279328
640,0,0.3948635122551755
510,0,0.16862941629123077
810,0,0.37114507654358403
510,0,0.23380612727000494
690,0,0.18144345098022158
660,1,0.449986915856151
700,1,0.22450990019453293
660,1,0.433476252876016
600,0,0.22080559096754987
600,0,0.1251111905947036
690,0,0.33145546551898447
650,0,0.16760891681538168
790,0,0.3930116682029774
670,1,0.3269264142135053
600,0,0.20797540090989872
770,1,0.3310676358708841
500,0,0.2052672561939539
690,1,0.2643449712968858
640,1,0.23033783188364282
740,0,0.16563541171172966
530,0,0.1416505989980213
620,1,0.16695401231726462
600,0,0.2145290801541968
800,1,0.38769435865422996
690,1,0.2559035631648315
500,0,0.15958101086515797
670,1,0.27851469726150885
630,1,0.1277650303812372
580,0,0.07565391885167039
530,0,0.12544930205020463
630,1,0.2202320331947413
560,1,0.30376003014237907
730,0,0.28479754444703564
830,1,0.28888304238027535
830,1,0.4218025133132114
910,1,0.6017545414657323
630,1,0.35121100926304233
850,1,0.325193784217505
610,1,0.1457268284863401
710,1,0.5134167214031014
680,0,0.41190311357857223
580,1,0.17109646504991274
620,1,0.17020967521079924
710,0,0.328983083673264
520,0,0.19561563689935857
530,0,0.1183417204587131
710,1,0.16067562764403234
510,0,0.26626117324651927
730,0,0.2861277667143527
760,0,0.35329581386796416
820,1,0.4946054314771072
580,1,0.10804217338275658
630,0,0.2506724953079158
590,0,0.3037159374876843
460,1,0.21180937846431325
520,1,0.06705701700427963
560,1,0.3616658696278484
530,1,0.11276033257653696
680,1,0.17235200059309194
630,1,0.140346868381707
420,1,0.21251400142614382
690,1,0.2382468444244097
820,0,0.47999941962695886
1020,0,0.6751420341271486
620,1,0.2209564646532532
590,1,0.15269581930139597
800,1,0.2493053874141558
530,0,0.22469954402134557
820,0,0.3861374510430038
610,1,0.29802990641825605
610,1,0.244726035481484
630,1,0.16414964267203103
720,0,0.39442978839865306
860,0,0.14116597516218798
770,0,0.1606652294392111
570,0,0.21192731931409797
650,1,0.10829904045855214
690,1,0.2627154316545591
580,1,0.19273077277624193
640,1,0.12381972873549674
560,0,0.06727875912334136
840,0,0.42037389015419535
650,0,0.2125220860238856
610,1,0.38191340888363307
560,1,0.16724623211281683
580,0,0.19361974662985681
720,0,0.361254491002057
570,1,0.11646039089584316
730,1,0.18108657988746815
600,1,0.18272184651862575
710,0,0.43773045133676314
640,0,0.09453119875535321
580,1,0.22153507382546703
590,1,0.22105925922135625
680,0,0.2804549673724885
630,1,0.08989261648062447
700,0,0.2830213005839827
670,1,0.38926379011389567
950,1,0.566465049060397
560,1,0.29609150807957646
620,1,0.39771740543302714
660,1,0.310790116266826
620,0,0.2827660308587139
600,1,0.3238891277462653
680,1,0.2667623513955291
660,1,0.10947134801512656
680,1,0.12771810683360718
460,0,0.09555953570836885
560,1,0.13916798134487357
620,1,0.2309828057404538
720,0,0.2902575844959702
560,0,0.1891518544540467
720,1,0.2800042294744742
830,1,0.41121383234463577
610,1,0.19691997147673207
750,1,0.3187452336717329
680,0,0.4479691908639195
660,1,0.27753851405533037
670,1,0.14765000154066593
730,0,0.25078663519111716
810,0,0.3588595786777541
680,1,0.28341873499414455
760,0,0.4066398988999692
700,1,0.4564414851367233
750,1,0.2629434297333286
550,0,0.18598215601098317
640,1,0.3011298308345724
550,1,0.24861462833682316
720,1,0.2965446854629841
800,0,0.33019205690134695
740,1,0.20095549918963057
720,1,0.2386505404876772
640,0,0.4654034715351791
610,1,0.15722392246636419
700,0,0.41777621505901474
640,0,0.15758481824912246
650,1,0.2803665405003644
630,1,0.21643826770220342
600,0,0.12971171212568694
620,0,0.3146743474372343
680,1,0.18662792092474909
770,1,0.149790913062509
740,0,0.2720020084207873
790,1,0.5511784430168736
720,0,0.09051701079202569
560,1,0.24188210385195505
680,0,0.2576242703725298
690,0,0.24119690912205657
780,1,0.3433888671278911
740,1,0.4213703686967885
710,1,0.22782780230951905
550,0,0.11408206474063298
670,0,0.24751091383362714
630,1,0.34595433684072135
680,0,0.29255061292470125
640,0,0.3353586608551828
710,0,0.2930084927835643
640,0,0.1763092447371354
610,1,0.24600842398953393
790,1,0.38044586945296455
730,1,0.3231049798650829
670,1,0.2549931292140611
720,1,0.34924624561256784
580,0,0.1663285708273424
810,1,0.48246942786803176
750,0,0.4345411516909205
690,1,0.2827722350356134
500,0,0.08353441874788962
650,1,0.17567366550178487
550,1,0.08877228500976486
750,0,0.3151707092428331
650,1,0.19171711408049877
700,0,0.2816108979245603
450,0,0.09611280969422685
600,1,0.127444985269807
600,0,0.3446571536318586
790,0,0.3213791808619665
620,1,0.14561838202803407
650,1,0.0710104517500887
600,1,0.21790819860394398
660,1,0.17153177058656247
650,0,0.2498919285739394
700,0,0.3024529496392544
780,0,0.33732296469600764
560,1,0.165709547179405
760,0,0.22308982580784653
650,0,0.206981911780702
600,1,0.20818967754756054
620,0,0.13610582476054245
480,1,0.16093115753046838
660,1,0.1397030840383616
690,1,0.46178000584558604
760,1,0.36612061992333383
560,1,0.2779668180682767
610,1,0.20756218028014423
760,1,0.4792923755341649
600,0,0.12896040823630614
670,1,0.2310042717478985
720,0,0.3280416719451512
580,1,0.18730373152530588
910,0,0.6243768853204178
820,1,0.2497408068187612
680,1,0.32236095986482416
750,1,0.37167746779704464
530,0,0.08160155984125099
1020,1,0.6580534129199463
760,1,0.42758430733336544
640,1,0.31024864539947095
620,0,0.31278194145031
680,0,0.2905331975448635
710,1,0.17172151282782247
670,0,0.2097440509189874
550,0,0.24202832630278304
710,0,0.47647978931280666
670,0,0.1663099460151718
730,1,0.3412339160666727
560,0,0.2688479869654132
540,0,0.2255579050715274
720,1,0.3715285485734663
570,1,0.15310979962019478
590,0,0.10635340979666759
560,0,0.1877973695822934
550,1,0.2533524161430263
630,1,0.3204515138094467
680,1,0.2290387511466329
530,1,0.24584549412735188
640,1,0.2808614813965449
570,0,0.18060757719748977
670,1,0.2553265695620174
630,1,0.1582462904611431
740,1,0.4233178377025946
610,0,0.274806485345902
800,1,0.33000138094285036
450,1,0.20661166079648507
620,1,0.3094136581872197
710,0,0.41563450250321493
770,0,0.29574761465328886
670,1,0.5341483260808424
580,0,0.16288944824855664
660,0,0.3631067289831588
770,0,0.31654884768812813
580,0,0.15077809737722267
730,0,0.24074477227487245
540,1,0.08788966403917724
800,1,0.3472699335824741
550,0,0.051304950559635444
490,1,0.1523216480603564
670,0,0.24611801349233503
630,1,0.04887730624079873
880,0,0.3838363165713993
660,0,0.14407160920709167
790,0,0.326094213241684
550,1,0.045638063811369846
580,0,0.14331274817260667
630,1,0.3368675725808621
480,0,0.19572020943425533
640,1,0.1272313493291758
740,1,0.4577706861169236
770,1,0.49258917971933086
750,0,0.5063942207823019
850,1,0.41624821526836525
690,1,0.1402101616590437
550,1,0.10375777554058979
710,0,0.25040070252893554
610,1,0.3184034351447156
690,0,0.06770813390174238
610,1,0.1787452562631353
630,1,0.22359468053625384
580,0,0.16230726308030613
660,0,0.5263223487644982
660,0,0.16416088181881636
580,0,0.31518764601678356
720,1,0.5309741326460056
850,0,0.5724011805210203
670,1,0.2089172318347569
650,1,0.17044350552492438
750,1,0.44172973929853027
660,1,0.31127682315423993
630,1,0.1733230302169307
710,0,0.21163130362179755
800,1,0.5567582344703113
700,0,0.27007304973563345
660,0,0.1692183088514105
720,0,0.37172679078650356
660,1,0.3289051006615892
700,1,0.23275339741507814
680,1,0.24815587088135893
590,0,0.3799786253103179
690,1,0.2912538361159946
820,1,0.5241764643036937
660,0,0.13507153679704886
720,0,0.3302840988099496
780,0,0.3699654720301841
610,1,0.13476099575587364
690,0,0.2503574687639636
680,0,0.34837603768605435
660,0,0.22507193344577012
770,1,0.2824296524463869
700,1,0.46251962457824364
680,0,0.1908505836822824
850,0,0.5892752446771641
620,1,0.4479066068665651
710,1,0.2429344766495065
730,0,0.37296470708000645
780,0,0.4441370087360519
620,1,0.10665306807064734
630,1,0.28114426297547646
530,1,0.22061392083335454
830,1,0.3364242911361454
740,1,0.5216457937225756
720,0,0.44956466826287583
850,0,0.5079430904003139
520,0,0.1361171425033286
660,1,0.1302630207235185
560,1,0.15816884027016656
680,1,0.2533405204661422
640,1,0.2612437899952301
660,0,0.28279579838235597
750,1,0.3422671742300643
670,1,0.17255516558896739
640,1,0.23712056047905555
840,0,0.4310295227695682
860,1,0.2957009892499227
640,0,0.24734022929254915
600,0,0.11806061656143992
490,0,0.031210099475427806
710,0,0.21590112384427557
690,0,0.18374220881069966
780,1,0.36982971431559714
600,1,0.11552746940650857
590,1,0.08767764922578646
570,1,0.2002726085235924
600,0,0.201708339971076
750,1,0.4787392494682036
740,0,0.4441238640361397
840,0,0.3576733267157702
750,1,0.24761716293861413
750,0,0.3571879927505647
700,1,0.2666611173606472
640,1,0.06747016578877639
610,0,0.01566679092241638
490,0,0.17183759437655954
790,0,0.43005219329263583
790,1,0.23444838510495877
760,1,0.32487809235935466
610,0,0.23677074293681663
620,0,0.21479672597067692
670,1,0.15220037131325292
600,1,0.19947416896684705
660,0,0.3496967961706837
850,1,0.47463229122091694
680,1,0.33018944688513424
1060,1,0.8297365260841867
710,0,0.24933551199517315
740,0,0.21331578992079997
720,1,0.22233161596251094
790,0,0.31802782705274385
680,0,0.2800006214869642
660,0,0.2906164089935033
590,1,0.24640992104568596
640,1,0.35558590070784013
720,0,0.23823344840165242
770,0,0.3256370100838147
560,1,0.26322409933279656
830,0,0.48331507962767484
620,0,0.18339094143115936
670,0,0.39141495506558777
560,1,0.18240585158193334
550,1,0.14795816911275075
670,1,0.4228768981421665
810,0,0.3669445573349431
680,1,0.2875998283295467
500,0,0.0867782173053394
750,1,0.5383922867279173
800,1,0.30232891435959036
570,0,0.24330761760243855
530,0,0.0935575048111315
610,0,0.17545101205951788
780,0,0.311942654367161
670,1,0.14260804300895666
700,0,0.13838430606993
690,1,0.18302513609593493
620,0,0.21541512749290506
670,1,0.19108507632834976
740,0,0.39725979614611595
710,0,0.28229427673167984
660,1,0.22986650069472986
740,0,0.27415184409965393
810,1,0.24303742900606246
580,0,0.257742845683719
830,0,0.3748435719980871
640,0,0.49193972244732215
750,0,0.3061559019397656
770,1,0.3107899484471484
680,0,0.30797544815967803
730,0,0.274723818294536
660,0,0.07070943551940322
770,1,0.3384548894429948
630,0,0.23887122634589286
740,0,0.4519167160797202
690,0,0.34035030859291765
790,1,0.6197991080189045
620,0,0.2592576045289223
740,1,0.21141467571929662
610,1,0.31171074763525575
810,0,0.30075272348118415
580,1,0.2119180263062323
580,0,0.19476754768767857
730,0,0.20955534718059457
580,0,0.19812481940433782
720,1,0.26581444675391497
490,0,0.1133947635077773
730,0,0.258392790961252
880,0,0.38048560015161426
900,0,0.47523635259236674
830,0,0.6298323682110977
790,1,0.38305612207719236
680,1,0.24027619099708908
690,1,0.311878590357497
850,0,0.5315294623280236
740,0,0.3455806463393461
630,0,0.12659179287591332
550,0,0.16743183018405278
750,0,0.3578547582229507
790,0,0.5376456369201107
730,1,0.18005966603989576
620,1,0.32264089013592273
800,0,0.23718876738450703
550,1,0.17978341947849763
690,1,0.1207888308299101
640,0,0.2529420048526297
500,0,0.21747685954908463
520,0,0.2651715897566229
830,0,0.6446810031233516
570,0,0.04756879910774648
570,0,0.15749960774007504
580,1,0.2720781711718564
570,1,0.3048722465151516
700,1,0.1257219294813
630,1,0.2083970907670824
740,1,0.37271270590729405
670,0,0.14523611965540098
660,0,0.1653143220244746
690,1,0.31486272949865235
590,1,0.23816327808730797
510,0,0.14497446787521923
530,1,0.23876064944524752
600,1,0.12653006833762148
680,1,0.20701809570942364
700,1,0.24498184499508546
760,1,0.215167812257683
630,1,0.15522750338865393
640,1,0.3333826893444994
850,0,0.4255696472869409
880,0,0.41618840449795996
800,1,0.4076464994904797
780,1,0.3902334768820886
610,1,0.2132956505563732
600,1,0.191907986596776
550,1,0.2479475952747413
800,1,0.24582569709880045
640,1,0.208952198813258
600,1,0.2376461296864001
750,0,0.4495689358711862
750,0,0.357319727672946
680,0,0.24098254157981008
720,1,0.3041741093365194
850,1,0.2772987713102751
740,1,0.3551194181249256
700,0,0.2928059948912406
710,0,0.30091603452990356
600,0,0.12274881034533812
780,1,0.3833579787076136
570,0,0.23616816591550335
670,0,0.6097777795617814
